step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,sender_name,sender_email,sender_phone,sender_ip,sender_company,receiver_name,receiver_email,receiver_phone,receiver_ip,receiver_company
232,CASH_OUT,207843.56,C913665184,10486.0,0.0,C1335048982,401436.32,609279.88,0,0,,,,,,,,,,
165,CASH_IN,28781.78,C1095279120,5054044.65,5082826.42,C602617045,1435212.97,1406431.2,0,0,,,,,,,,,,
403,CASH_OUT,14368.06,C996793667,1747.0,0.0,C1029430773,294334.47,308702.53,0,0,,,,,,,,,,
179,CASH_IN,358051.43,C1100716565,3001066.75,3359118.18,C389666681,1171238.01,813186.58,0,0,,,,,,,,,,
139,PAYMENT,3002.95,C1389461191,460580.74,457577.79,M534024948,0.0,0.0,0,0,,,,,,,,,,
14,DEBIT,3927.81,C919802176,24432.99,20505.18,C470217116,10801266.35,10805194.16,0,0,,,,,,,,,,
371,PAYMENT,17806.15,C1311075237,92933.0,75126.85,M2013808123,0.0,0.0,0,0,,,,,,,,,,
18,TRANSFER,517483.54,C2028379709,0.0,0.0,C1753735765,865192.58,1611293.63,0,0,,,,,,,,,,
177,CASH_IN,157792.46,C1709322567,4929510.28,5087302.74,C249238773,178641.62,245015.98,0,0,,,,,,,,,,
380,CASH_OUT,10119.82,C682262098,0.0,0.0,C802139688,685134.57,695254.39,0,0,,,,,,,,,,
17,CASH_OUT,201461.6,C1946294623,186446.0,0.0,C1712459668,0.0,201461.6,0,0,,,,,,,,,,
154,CASH_OUT,66631.09,C2067768134,313257.0,246625.91,C1005106105,9640.84,76271.93,0,0,,,,,,,,,,
183,PAYMENT,675.94,C627528893,0.0,0.0,M875032500,0.0,0.0,0,0,,,,,,,,,,
227,PAYMENT,17272.14,C1408327560,31452.22,14180.08,M142592064,0.0,0.0,0,0,,,,,,,,,,
355,CASH_OUT,236571.86,C733013311,0.0,0.0,C529860814,651232.53,887804.39,0,0,,,,,,,,,,
345,CASH_IN,47708.57,C1515991432,25597943.03,25645651.6,C47886877,320481.43,272772.85,0,0,,,,,,,,,,
299,PAYMENT,18870.4,C814110229,0.0,0.0,M323877833,0.0,0.0,0,0,,,,,,,,,,
186,CASH_IN,187040.1,C1885118150,4819.0,191859.1,C526070997,51590.89,0.0,0,0,,,,,,,,,,
35,PAYMENT,4059.02,C1497432245,718722.0,714662.98,M1855697203,0.0,0.0,0,0,,,,,,,,,,
132,PAYMENT,425.72,C1907267667,201049.0,200623.28,M1893140830,0.0,0.0,0,0,,,,,,,,,,
276,CASH_OUT,103856.71,C305201793,0.0,0.0,C1429459435,438797.8,542654.5,0,0,,,,,,,,,,
252,PAYMENT,36949.32,C1272732105,0.0,0.0,M1387408646,0.0,0.0,0,0,,,,,,,,,,
10,CASH_OUT,69895.29,C162836960,0.0,0.0,C626957815,304355.86,374251.15,0,0,,,,,,,,,,
322,CASH_IN,127264.06,C451403256,33290.0,160554.06,C500570945,174756.9,47492.84,0,0,,,,,,,,,,
15,CASH_OUT,172196.53,C1539944294,246759.0,74562.47,C2015069833,228582.47,683021.46,0,0,,,,,,,,,,
278,PAYMENT,3621.37,C523143966,2622.0,0.0,M1341021625,0.0,0.0,0,0,,,,,,,,,,
225,CASH_IN,322604.76,C721307716,3537.0,326141.76,C1802023176,133920.06,0.0,0,0,,,,,,,,,,
370,PAYMENT,45809.98,C1654863619,0.0,0.0,M1533069919,0.0,0.0,0,0,,,,,,,,,,
321,CASH_OUT,75373.93,C755707987,406725.0,331351.07,C1867980918,0.0,75373.93,0,0,,,,,,,,,,
278,CASH_OUT,46461.86,C1776579370,70645.0,24183.14,C1264098090,153324.37,199786.23,0,0,,,,,,,,,,
396,CASH_OUT,33305.44,C1503184400,31057.0,0.0,C919601483,1371387.97,1404693.41,0,0,,,,,,,,,,
140,PAYMENT,12520.37,C645523385,309050.04,296529.66,M2041702858,0.0,0.0,0,0,,,,,,,,,,
298,PAYMENT,4626.66,C1000637095,219042.02,214415.36,M222542931,0.0,0.0,0,0,,,,,,,,,,
11,CASH_OUT,152401.06,C1728730335,19434.0,0.0,C1722067317,828055.25,1294864.62,0,0,,,,,,,,,,
16,CASH_OUT,137877.85,C445923240,0.0,0.0,C699679818,4381508.75,4643079.59,0,0,,,,,,,,,,
307,CASH_OUT,105173.9,C874547933,16118.0,0.0,C926641274,874302.83,979476.73,0,0,,,,,,,,,,
227,CASH_IN,6115.66,C367391374,53968.0,60083.66,C63860389,0.0,0.0,0,0,,,,,,,,,,
375,CASH_OUT,110206.35,C866995168,0.0,0.0,C167931014,464800.22,575006.57,0,0,,,,,,,,,,
312,CASH_IN,27270.02,C1545026376,8688696.17,8715966.2,C483785330,695357.87,668087.85,0,0,,,,,,,,,,
253,TRANSFER,1789379.91,C327086603,130163.11,0.0,C169798908,4329140.53,6118520.43,0,0,,,,,,,,,,
36,CASH_OUT,252319.02,C1970517482,11373.0,0.0,C877542641,641895.41,894214.43,0,0,,,,,,,,,,
688,PAYMENT,12603.53,C1923024596,0.0,0.0,M847280704,0.0,0.0,0,0,,,,,,,,,,
139,CASH_OUT,121871.01,C1886552501,114675.81,0.0,C1583333027,127848.83,249719.84,0,0,,,,,,,,,,
19,PAYMENT,2251.47,C2024862573,0.0,0.0,M575308853,0.0,0.0,0,0,,,,,,,,,,
208,CASH_OUT,21031.87,C74778494,0.0,0.0,C1141395669,2763318.49,2784350.36,0,0,,,,,,,,,,
204,PAYMENT,17549.95,C1899513414,0.0,0.0,M1136765423,0.0,0.0,0,0,,,,,,,,,,
640,PAYMENT,4436.11,C1518686178,0.0,0.0,M745784024,0.0,0.0,0,0,,,,,,,,,,
257,TRANSFER,448508.16,C704079838,0.0,0.0,C548604120,1066385.06,1514893.23,0,0,,,,,,,,,,
16,CASH_OUT,199875.21,C1317988819,61886.0,0.0,C475066287,494624.53,1661203.71,0,0,,,,,,,,,,
251,PAYMENT,46315.28,C500890241,101032.0,54716.72,M1152894911,0.0,0.0,0,0,,,,,,,,,,
17,PAYMENT,269.18,C1955669379,0.0,0.0,M300166383,0.0,0.0,0,0,,,,,,,,,,
140,CASH_IN,57444.69,C213981333,230570.12,288014.81,C529448138,610069.91,552625.22,0,0,,,,,,,,,,
397,PAYMENT,19838.49,C1551033542,0.0,0.0,M56362504,0.0,0.0,0,0,,,,,,,,,,
158,CASH_IN,29531.61,C782965547,926743.19,956274.8,C2085846722,382435.34,352903.73,0,0,,,,,,,,,,
181,PAYMENT,47256.69,C980387445,31590.0,0.0,M44144870,0.0,0.0,0,0,,,,,,,,,,
399,CASH_OUT,169776.32,C81197367,0.0,0.0,C1752981985,1843446.45,2013222.77,0,0,,,,,,,,,,
405,CASH_OUT,31093.55,C1231281421,24106.0,0.0,C1112822222,0.0,31093.55,0,0,,,,,,,,,,
550,PAYMENT,5932.63,C292776046,21781.38,15848.75,M806018108,0.0,0.0,0,0,,,,,,,,,,
564,CASH_IN,223434.35,C2014025348,4027844.4,4251278.74,C1126553623,13928707.09,13705272.74,0,0,,,,,,,,,,
278,PAYMENT,14805.75,C1771116263,21546.0,6740.25,M539274809,0.0,0.0,0,0,,,,,,,,,,
227,TRANSFER,120476.59,C164326578,5032.0,0.0,C1104458699,122726.68,243203.27,0,0,,,,,,,,,,
228,TRANSFER,1713713.25,C126481729,100745.0,0.0,C1110681585,0.0,1713713.25,0,0,,,,,,,,,,
12,PAYMENT,17161.99,C1957047088,5016.0,0.0,M209875487,0.0,0.0,0,0,,,,,,,,,,
331,PAYMENT,9111.77,C291222870,52699.0,43587.23,M1463733885,0.0,0.0,0,0,,,,,,,,,,
542,CASH_OUT,168150.22,C30754917,68046.0,0.0,C2140467109,0.0,168150.22,0,0,,,,,,,,,,
142,PAYMENT,4618.51,C10873201,2523.0,0.0,M2018218703,0.0,0.0,0,0,,,,,,,,,,
20,CASH_OUT,71271.31,C2107608452,0.0,0.0,C157354477,2343225.94,2414497.25,0,0,,,,,,,,,,
567,TRANSFER,324164.43,C1584356654,11686.75,0.0,C1908782391,12221227.1,12545391.53,0,0,,,,,,,,,,
250,CASH_OUT,316054.22,C1747068083,106273.0,0.0,C239509317,178720.05,494774.27,0,0,,,,,,,,,,
131,CASH_IN,7540.33,C1218520077,6968662.43,6976202.75,C1729787247,20110.04,12569.71,0,0,,,,,,,,,,
401,PAYMENT,14899.64,C788227525,90367.0,75467.36,M456219136,0.0,0.0,0,0,,,,,,,,,,
258,CASH_OUT,96456.27,C84212954,0.0,0.0,C1397361751,924342.61,1020798.88,0,0,,,,,,,,,,
227,PAYMENT,27041.48,C2002505793,272953.11,245911.63,M2131469121,0.0,0.0,0,0,,,,,,,,,,
326,CASH_IN,269176.4,C685418910,6498.0,275674.4,C550352093,696230.02,427053.62,0,0,,,,,,,,,,
236,TRANSFER,4467.58,C1689356886,49800.0,45332.42,C1583916783,812139.98,816607.56,0,0,,,,,,,,,,
330,CASH_OUT,25901.51,C1131652445,0.0,0.0,C1150935751,45839.0,71740.5,0,0,,,,,,,,,,
250,TRANSFER,1324602.9,C300612856,0.0,0.0,C2116911386,11192672.77,12517275.67,0,0,,,,,,,,,,
327,CASH_IN,322626.24,C1547990281,1245283.32,1567909.57,C1160119726,838349.15,515722.9,0,0,,,,,,,,,,
153,PAYMENT,14594.76,C201912508,0.0,0.0,M1542822108,0.0,0.0,0,0,,,,,,,,,,
251,CASH_IN,359324.98,C255864269,6172064.15,6531389.12,C579519327,552048.75,192723.77,0,0,,,,,,,,,,
181,CASH_OUT,229224.54,C1433084892,79928.0,0.0,C2860222,512824.23,742048.77,0,0,,,,,,,,,,
191,CASH_OUT,416962.95,C365835055,126168.79,0.0,C612900238,3528345.38,3945308.33,0,0,,,,,,,,,,
35,CASH_OUT,112371.43,C487346507,25313.0,0.0,C1769171208,0.0,112371.43,0,0,,,,,,,,,,
209,CASH_OUT,134998.54,C66902779,0.0,0.0,C1715222330,136279.39,271277.93,0,0,,,,,,,,,,
259,PAYMENT,3246.14,C1553628151,0.0,0.0,M1302028477,0.0,0.0,0,0,,,,,,,,,,
401,PAYMENT,10006.02,C173030285,3975.23,0.0,M1492245826,0.0,0.0,0,0,,,,,,,,,,
324,TRANSFER,129011.03,C4795744,0.0,0.0,C345729808,376094.29,505105.32,0,0,,,,,,,,,,
335,TRANSFER,692230.76,C1090263061,0.0,0.0,C480310808,12396687.55,13088918.31,0,0,,,,,,,,,,
278,CASH_OUT,116012.07,C1309852239,115709.33,0.0,C436205706,231031.81,347043.87,0,0,,,,,,,,,,
187,CASH_OUT,240762.79,C1741242681,41190.0,0.0,C913999285,0.0,240762.79,0,0,,,,,,,,,,
37,PAYMENT,16513.27,C487467215,74000.83,57487.56,M1130313364,0.0,0.0,0,0,,,,,,,,,,
346,CASH_IN,27150.15,C1478670960,50547.0,77697.15,C2129109452,0.0,0.0,0,0,,,,,,,,,,
12,CASH_IN,251673.32,C662988040,6683064.37,6934737.69,C476182975,10170945.44,10339576.42,0,0,,,,,,,,,,
165,CASH_IN,103499.02,C1565593629,21219703.87,21323202.89,C789261609,206154.48,102655.46,0,0,,,,,,,,,,
153,CASH_OUT,285570.53,C839007162,0.0,0.0,C708335233,966459.77,1252030.31,0,0,,,,,,,,,,
307,PAYMENT,5952.64,C240015922,14137.34,8184.7,M35470577,0.0,0.0,0,0,,,,,,,,,,
208,PAYMENT,9097.8,C1594904171,247708.88,238611.08,M484315979,0.0,0.0,0,0,,,,,,,,,,
18,PAYMENT,11597.68,C2094226255,564046.6,552448.92,M1033753551,0.0,0.0,0,0,,,,,,,,,,
592,CASH_OUT,178412.24,C1956736953,21496.0,0.0,C916818107,236722.31,415134.55,0,0,,,,,,,,,,
34,CASH_IN,65458.65,C2127490440,11342.0,76800.65,C1568538856,3525228.72,3459770.07,0,0,,,,,,,,,,
375,CASH_IN,249536.81,C243965776,20474066.24,20723603.05,C1765992207,351262.06,101725.25,0,0,,,,,,,,,,
256,CASH_OUT,185603.04,C1305743829,18510.0,0.0,C1793205477,121258.01,306861.05,0,0,,,,,,,,,,
303,CASH_OUT,8909.93,C2140536255,71149.0,62239.07,C2084019054,207823.98,216733.91,0,0,,,,,,,,,,
374,PAYMENT,7869.86,C1917151393,0.0,0.0,M1460996353,0.0,0.0,0,0,,,,,,,,,,
331,CASH_OUT,110375.44,C1354448933,0.0,0.0,C425134779,928623.71,1220284.97,0,0,,,,,,,,,,
326,DEBIT,1222.47,C879662882,84303.0,83080.53,C1651219359,9062824.67,9064047.14,0,0,,,,,,,,,,
284,CASH_IN,177018.35,C1340083269,1728777.51,1905795.86,C1202147445,586262.67,409244.32,0,0,,,,,,,,,,
19,CASH_OUT,83058.6,C952037610,100392.0,17333.4,C412092174,103183.14,271993.88,0,0,,,,,,,,,,
395,CASH_IN,45830.23,C1214495234,579868.2,625698.42,C1873603049,70274.65,24444.43,0,0,,,,,,,,,,
307,PAYMENT,13140.36,C881162756,100460.0,87319.64,M431979498,0.0,0.0,0,0,,,,,,,,,,
373,CASH_IN,415632.13,C362205632,12610.0,428242.13,C1577967483,0.0,0.0,0,0,,,,,,,,,,
187,PAYMENT,5745.09,C1621862137,0.0,0.0,M1593051503,0.0,0.0,0,0,,,,,,,,,,
277,CASH_OUT,382455.97,C948546922,0.0,0.0,C913843316,8191462.52,8573918.49,0,0,,,,,,,,,,
43,CASH_OUT,281693.17,C1395950856,0.0,0.0,C1341441049,1246354.09,1500656.37,0,0,,,,,,,,,,
18,TRANSFER,532162.14,C108689034,131.0,0.0,C850560174,0.0,532162.14,0,0,,,,,,,,,,
138,CASH_IN,120926.56,C1030972091,68061.0,188987.56,C1075938268,173486.09,52559.53,0,0,,,,,,,,,,
278,CASH_IN,2587.91,C1671662246,20096.0,22683.91,C846323572,0.0,0.0,0,0,,,,,,,,,,
403,CASH_OUT,230182.74,C333382804,0.0,0.0,C620256905,392126.38,622309.12,0,0,,,,,,,,,,
209,CASH_IN,340436.03,C2060062878,304520.0,644956.03,C1077106737,632306.57,291870.54,0,0,,,,,,,,,,
233,PAYMENT,8662.55,C981531537,0.0,0.0,M907483460,0.0,0.0,0,0,,,,,,,,,,
16,TRANSFER,788911.57,C1752438766,280.0,0.0,C932554358,0.0,693212.81,0,0,,,,,,,,,,
305,CASH_OUT,287272.86,C247563254,105746.0,0.0,C1564437075,1732184.97,2019457.83,0,0,,,,,,,,,,
371,CASH_OUT,272437.95,C1382413386,0.0,0.0,C87157291,964593.88,1237031.83,0,0,,,,,,,,,,
236,CASH_OUT,167763.24,C2010655505,5084.0,0.0,C1234894109,0.0,69325.57,0,0,,,,,,,,,,
36,PAYMENT,35299.3,C1085647889,13252.0,0.0,M491043542,0.0,0.0,0,0,,,,,,,,,,
38,PAYMENT,2283.19,C1837160923,240267.67,237984.48,M338509360,0.0,0.0,0,0,,,,,,,,,,
347,CASH_OUT,73908.97,C2025103544,0.0,0.0,C10679646,631494.45,705403.42,0,0,,,,,,,,,,
185,CASH_IN,210817.56,C1262693098,522448.45,733266.01,C394949442,5092612.59,4881795.03,0,0,,,,,,,,,,
230,CASH_OUT,49154.44,C955923357,14841.0,0.0,C2095344673,7394345.92,7443500.36,0,0,,,,,,,,,,
331,CASH_OUT,185124.16,C64467646,34225.0,0.0,C971531607,1770615.36,1955739.52,0,0,,,,,,,,,,
230,PAYMENT,24989.67,C25337419,0.0,0.0,M1779617950,0.0,0.0,0,0,,,,,,,,,,
369,PAYMENT,21778.1,C805578345,101228.0,79449.9,M857101029,0.0,0.0,0,0,,,,,,,,,,
305,CASH_IN,13337.53,C478653895,1325218.67,1338556.19,C1880227416,263519.99,250182.46,0,0,,,,,,,,,,
7,TRANSFER,1107283.97,C581771665,0.0,0.0,C1360767589,9162711.27,18482735.85,0,0,,,,,,,,,,
45,PAYMENT,10157.32,C1224146180,9894.3,0.0,M2024191229,0.0,0.0,0,0,,,,,,,,,,
258,PAYMENT,7478.16,C251377673,0.0,0.0,M746548653,0.0,0.0,0,0,,,,,,,,,,
358,CASH_OUT,400519.99,C1836951118,0.0,0.0,C1955773347,1885073.89,2285593.88,0,0,,,,,,,,,,
379,CASH_OUT,110462.28,C1945091342,0.0,0.0,C1077221090,1532372.47,1642834.74,0,0,,,,,,,,,,
10,CASH_OUT,232416.78,C1548685422,0.0,0.0,C1300423782,0.0,550599.13,0,0,,,,,,,,,,
208,PAYMENT,30724.38,C7059521,0.0,0.0,M1083839597,0.0,0.0,0,0,,,,,,,,,,
39,CASH_IN,6652.98,C1866899465,326422.7,333075.68,C2111281323,2139129.66,2132476.68,0,0,,,,,,,,,,
46,PAYMENT,6238.04,C319269653,64631.0,58392.96,M1372725168,0.0,0.0,0,0,,,,,,,,,,
400,PAYMENT,12773.33,C1053840982,0.0,0.0,M760508881,0.0,0.0,0,0,,,,,,,,,,
323,CASH_IN,284238.68,C1464792378,228.0,284466.68,C1766676667,223264.74,0.0,0,0,,,,,,,,,,
275,CASH_OUT,77776.24,C1507436572,0.0,0.0,C1574139691,148931.02,226707.25,0,0,,,,,,,,,,
204,PAYMENT,19105.04,C4247081,0.0,0.0,M57507564,0.0,0.0,0,0,,,,,,,,,,
131,PAYMENT,8803.18,C1162481217,0.0,0.0,M246110854,0.0,0.0,0,0,,,,,,,,,,
48,PAYMENT,6611.94,C517746116,46044.0,39432.06,M467236875,0.0,0.0,0,0,,,,,,,,,,
163,CASH_IN,2715.78,C1616945883,3189963.78,3192679.56,C1541125198,8180300.21,8177584.43,0,0,,,,,,,,,,
44,CASH_OUT,120508.83,C331766329,0.0,0.0,C140129015,425602.18,677839.29,0,0,,,,,,,,,,
179,PAYMENT,15550.02,C1521604485,0.0,0.0,M1581103733,0.0,0.0,0,0,,,,,,,,,,
207,CASH_IN,202774.93,C1653597977,12829424.67,13032199.6,C1566214395,1121616.56,918841.64,0,0,,,,,,,,,,
184,CASH_IN,144033.7,C447349829,10297802.16,10441835.86,C89797949,3727558.05,3583524.34,0,0,,,,,,,,,,
283,CASH_OUT,13971.46,C1292790296,19582.0,5610.54,C268187583,4124588.41,4138559.86,0,0,,,,,,,,,,
376,CASH_IN,124503.93,C1948882837,4333735.45,4458239.37,C1690589230,1434673.87,1310169.94,0,0,,,,,,,,,,
165,PAYMENT,22266.69,C1799052535,0.0,0.0,M1307350527,0.0,0.0,0,0,,,,,,,,,,
276,CASH_OUT,74023.42,C500753867,0.0,0.0,C1429285636,316207.59,390231.01,0,0,,,,,,,,,,
684,CASH_IN,142847.33,C1600859304,1791911.92,1934759.25,C1602883208,180106.01,37258.68,0,0,,,,,,,,,,
132,CASH_OUT,426571.88,C332574856,112622.0,0.0,C1960407846,0.0,426571.88,0,0,,,,,,,,,,
180,PAYMENT,26099.87,C1794140947,0.0,0.0,M347664900,0.0,0.0,0,0,,,,,,,,,,
259,PAYMENT,8915.24,C1869722762,0.0,0.0,M368157308,0.0,0.0,0,0,,,,,,,,,,
406,TRANSFER,477848.44,C696543164,72868.0,0.0,C1494309176,658244.42,1136092.86,0,0,,,,,,,,,,
284,CASH_OUT,47011.0,C2019995119,11326.0,0.0,C1395957862,10275506.39,10320506.9,0,0,,,,,,,,,,
398,CASH_OUT,494967.53,C1610236279,389723.57,0.0,C1313255889,3374365.19,3869332.72,0,0,,,,,,,,,,
328,PAYMENT,12926.41,C1343291408,97190.96,84264.55,M431930134,0.0,0.0,0,0,,,,,,,,,,
281,CASH_OUT,8334.59,C1946304850,55.0,0.0,C53647855,50316.36,58650.95,0,0,,,,,,,,,,
597,CASH_OUT,125187.67,C1335286388,298528.45,173340.79,C323844794,749859.89,875047.56,0,0,,,,,,,,,,
184,PAYMENT,5978.51,C620273981,100190.99,94212.48,M27356517,0.0,0.0,0,0,,,,,,,,,,
357,PAYMENT,6898.46,C300566999,0.0,0.0,M533490649,0.0,0.0,0,0,,,,,,,,,,
226,CASH_OUT,273357.32,C1698815329,0.0,0.0,C388527639,6037655.25,6311012.57,0,0,,,,,,,,,,
306,PAYMENT,10937.26,C109292917,163766.0,152828.74,M323701140,0.0,0.0,0,0,,,,,,,,,,
297,PAYMENT,28144.97,C1661669058,198.0,0.0,M1880902239,0.0,0.0,0,0,,,,,,,,,,
11,CASH_IN,283947.83,C1372995526,5220121.08,5504068.91,C627246508,530786.16,246838.33,0,0,,,,,,,,,,
594,PAYMENT,13553.08,C766214394,73475.24,59922.15,M880621081,0.0,0.0,0,0,,,,,,,,,,
255,CASH_IN,120762.04,C86413932,14349275.34,14470037.38,C1438146177,720777.96,600015.92,0,0,,,,,,,,,,
227,CASH_OUT,297315.16,C1495434491,0.0,0.0,C1065253796,2356751.95,2654067.11,0,0,,,,,,,,,,
18,PAYMENT,756.49,C1668741860,249219.74,248463.25,M14562362,0.0,0.0,0,0,,,,,,,,,,
139,CASH_IN,136099.7,C85213662,6101641.11,6237740.8,C1403577196,163156.24,27056.54,0,0,,,,,,,,,,
189,PAYMENT,9698.85,C1073885876,28728.0,19029.15,M1370836035,0.0,0.0,0,0,,,,,,,,,,
426,CASH_OUT,84360.15,C54849711,0.0,0.0,C348386724,246144.04,330504.19,0,0,,,,,,,,,,
397,PAYMENT,66539.72,C620906640,28672.0,0.0,M221522568,0.0,0.0,0,0,,,,,,,,,,
396,CASH_OUT,528376.47,C1466732455,0.0,0.0,C1952095740,661989.6,1190366.07,0,0,,,,,,,,,,
249,PAYMENT,995.16,C2134839142,0.0,0.0,M1165441589,0.0,0.0,0,0,,,,,,,,,,
393,CASH_OUT,68222.73,C1589053023,220002.0,151779.27,C959733462,0.0,68222.73,0,0,,,,,,,,,,
374,CASH_OUT,285810.92,C159102377,21394.0,0.0,C2113977150,154983.16,352018.26,0,0,,,,,,,,,,
397,CASH_OUT,201199.96,C1381942422,0.0,0.0,C511616022,840256.18,1190910.44,0,0,,,,,,,,,,
17,CASH_OUT,35409.82,C1854187422,83938.0,48528.18,C165752566,413591.78,449001.6,0,0,,,,,,,,,,
275,CASH_OUT,3831.07,C242700183,0.0,0.0,C360008367,612639.8,616470.87,0,0,,,,,,,,,,
328,TRANSFER,6875615.27,C398905635,0.0,0.0,C1072750155,10105830.84,16981446.11,0,0,,,,,,,,,,
188,CASH_OUT,317221.95,C1472172917,71543.0,0.0,C2116372992,0.0,317221.95,0,0,,,,,,,,,,
236,CASH_OUT,54414.67,C481283487,0.0,0.0,C1975613398,89624.66,144039.33,0,0,,,,,,,,,,
376,PAYMENT,9308.04,C68810983,144006.54,134698.5,M991558582,0.0,0.0,0,0,,,,,,,,,,
346,CASH_IN,76676.65,C842574891,2431153.88,2507830.53,C82073867,1246261.69,1169585.04,0,0,,,,,,,,,,
405,PAYMENT,1618.07,C827261428,0.0,0.0,M528482813,0.0,0.0,0,0,,,,,,,,,,
330,CASH_IN,313759.44,C1314344167,2570430.6,2884190.04,C1742071074,1086762.28,773002.84,0,0,,,,,,,,,,
250,CASH_OUT,415582.44,C2022235108,13350.99,0.0,C2022972397,1270450.58,1686033.02,0,0,,,,,,,,,,
189,PAYMENT,10640.15,C53307871,32773.0,22132.85,M1303293656,0.0,0.0,0,0,,,,,,,,,,
395,PAYMENT,9944.6,C1389146825,0.0,0.0,M1878375170,0.0,0.0,0,0,,,,,,,,,,
10,PAYMENT,15822.02,C617281588,1768.0,0.0,M1129827230,0.0,0.0,0,0,,,,,,,,,,
307,PAYMENT,12021.89,C926586165,100990.0,88968.11,M293517112,0.0,0.0,0,0,,,,,,,,,,
301,CASH_IN,185063.16,C58177102,11587.0,196650.16,C677528484,83034.0,0.0,0,0,,,,,,,,,,
159,PAYMENT,6123.97,C602971601,631.0,0.0,M2022090117,0.0,0.0,0,0,,,,,,,,,,
238,PAYMENT,6541.74,C2052525296,5240.0,0.0,M139975307,0.0,0.0,0,0,,,,,,,,,,
284,CASH_IN,136957.06,C203647145,3103722.44,3240679.5,C1287662858,2368536.53,2231579.47,0,0,,,,,,,,,,
208,TRANSFER,41276.9,C1981979063,0.0,0.0,C1360161847,1302911.25,1344188.16,0,0,,,,,,,,,,
275,PAYMENT,4055.41,C1787918770,0.0,0.0,M1735453730,0.0,0.0,0,0,,,,,,,,,,
21,CASH_OUT,54667.58,C1759174427,82268.0,27600.42,C1474993569,198408.27,253075.85,0,0,,,,,,,,,,
187,PAYMENT,1647.74,C794824913,0.0,0.0,M1134790619,0.0,0.0,0,0,,,,,,,,,,
395,CASH_OUT,208045.99,C1972772306,1429.98,0.0,C1606155516,973904.14,1181950.13,0,0,,,,,,,,,,
134,PAYMENT,13867.92,C285084846,0.0,0.0,M454335662,0.0,0.0,0,0,,,,,,,,,,
186,CASH_OUT,85950.96,C357811322,0.0,0.0,C282893223,895297.27,981248.23,0,0,,,,,,,,,,
350,CASH_IN,51010.71,C1222289314,644675.04,695685.75,C1665475594,12813943.8,12762933.1,0,0,,,,,,,,,,
207,CASH_OUT,116800.22,C586156962,0.0,0.0,C243823241,2728739.96,2845540.17,0,0,,,,,,,,,,
34,PAYMENT,20740.85,C1141507552,3.0,0.0,M1701010303,0.0,0.0,0,0,,,,,,,,,,
236,CASH_OUT,152506.7,C704207988,0.0,0.0,C389472817,777340.49,929847.19,0,0,,,,,,,,,,
372,PAYMENT,88.68,C641481447,11001.0,10912.32,M865490439,0.0,0.0,0,0,,,,,,,,,,
398,PAYMENT,14784.0,C980304642,73079.0,58295.0,M463287626,0.0,0.0,0,0,,,,,,,,,,
490,CASH_IN,210784.54,C1653125792,7219.0,218003.54,C2057468010,781325.28,570540.74,0,0,,,,,,,,,,
12,CASH_IN,127020.91,C984758901,4095.0,131115.91,C1308114570,16101.0,274294.43,0,0,,,,,,,,,,
232,CASH_IN,156727.13,C1478706575,540375.0,697102.13,C311901651,8157452.62,8000725.49,0,0,,,,,,,,,,
44,CASH_OUT,176917.88,C709843664,0.0,0.0,C1164729910,376051.87,552969.75,0,0,,,,,,,,,,
359,PAYMENT,13987.46,C210929285,14741.0,753.54,M1006174125,0.0,0.0,0,0,,,,,,,,,,
44,CASH_OUT,42172.4,C428669719,0.0,0.0,C422341370,169895.22,212067.62,0,0,,,,,,,,,,
93,CASH_OUT,6049.29,C255929630,5010.0,0.0,C1723509902,136339.06,142388.35,0,0,,,,,,,,,,
131,CASH_OUT,207484.16,C378734545,0.0,0.0,C324226202,1612910.58,1820394.74,0,0,,,,,,,,,,
327,CASH_OUT,192932.95,C2076853361,0.0,0.0,C1998531605,350565.38,543498.33,0,0,,,,,,,,,,
297,CASH_OUT,67697.15,C1636821735,0.0,0.0,C692962447,352086.38,419783.53,0,0,,,,,,,,,,
33,CASH_OUT,93393.27,C637104895,0.0,0.0,C658400097,148720.06,0.0,0,0,,,,,,,,,,
379,CASH_IN,334910.11,C22181802,4000859.65,4335769.76,C339474316,428418.18,93508.07,0,0,,,,,,,,,,
348,PAYMENT,46039.18,C1889890817,51937.0,5897.82,M1962260587,0.0,0.0,0,0,,,,,,,,,,
236,CASH_OUT,65815.57,C1751165416,22145.0,0.0,C126913786,4373773.02,4439588.59,0,0,,,,,,,,,,
258,CASH_IN,148801.6,C941991193,6127932.61,6276734.21,C678827360,288431.42,139629.82,0,0,,,,,,,,,,
254,CASH_IN,74263.35,C630178584,6812098.56,6886361.91,C95338175,355437.63,281174.28,0,0,,,,,,,,,,
332,CASH_OUT,264127.01,C1802104959,0.0,0.0,C1598002267,5927287.45,6191414.46,0,0,,,,,,,,,,
234,CASH_OUT,140608.63,C76826540,20514.0,0.0,C272783287,1224906.94,1365515.58,0,0,,,,,,,,,,
227,PAYMENT,8471.71,C1769992510,0.0,0.0,M1727519268,0.0,0.0,0,0,,,,,,,,,,
379,CASH_OUT,48623.12,C1197573101,0.0,0.0,C706727232,260232.59,308855.72,0,0,,,,,,,,,,
